,0.001,0.01,0.1,1.0,10.0,100.0,1000.0
0.001,0.4819999999999999,0.4819999999999999,0.4819999999999999,0.4879999999999999,0.21599999999999997,0.16999999999999998,0.16899999999999998
0.01,0.4819999999999999,0.4819999999999999,0.229,0.17099999999999999,0.166,0.17000000000000007,0.16900000000000004
0.1,0.4819999999999999,0.23700000000000002,0.16399999999999998,0.17099999999999999,0.17099999999999999,0.17400000000000002,0.17800000000000002
1.0,0.4819999999999999,0.4819999999999999,0.17099999999999999,0.175,0.185,0.21399999999999997,0.23700000000000002
10.0,0.4819999999999999,0.4819999999999999,0.47999999999999987,0.20099999999999998,0.236,0.25200000000000006,0.266
100.0,0.4819999999999999,0.4819999999999999,0.4819999999999999,0.332,0.31300000000000006,0.312,0.312
1000.0,0.4819999999999999,0.4819999999999999,0.4819999999999999,0.46299999999999997,0.4620000000000001,0.4620000000000001,0.4620000000000001
